Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Фйж,"Wait, My Youth: Season 1_hook_02_16x9",Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-26 14:53:41,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1852,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3313,""mediaOffsetMs"":755},{""eventType"":""playing"",""sessionOffsetMs"":5561,""mediaOffsetMs"":755},{""eventType"":""paused"",""sessionOffsetMs"":6021,""mediaOffsetMs"":1699},{""eventType"":""stopped"",""sessionOffsetMs"":7642,""mediaOffsetMs"":1699}]"
Фйж,God Troubles Me: Season 1_hook_01_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-26 14:53:25,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1620,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":9458,""mediaOffsetMs"":7550},{""eventType"":""stopped"",""sessionOffsetMs"":11171,""mediaOffsetMs"":7550}]"
Фйж,I Hear You: Season 1_hook_primary_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-26 14:53:23,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2403,""mediaOffsetMs"":0}]"
Фйж,The Prince of Tennis ~ Match! Tennis Juniors~: Season 1 (Trailer),Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-26 14:53:00,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2555,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":23164,""mediaOffsetMs"":20449},{""eventType"":""stopped"",""sessionOffsetMs"":23946,""mediaOffsetMs"":20449}]"
Фйж,Hidden Love: Season 1_hook_05_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-26 14:51:25,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1938,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":72488,""mediaOffsetMs"":70253},{""eventType"":""stopped"",""sessionOffsetMs"":74314,""mediaOffsetMs"":70253}]"
Фйж,Cut the Rope: Om Nom Stories (WT): Season 1_hook_02_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-26 14:51:04,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1886,""mediaOffsetMs"":0}]"
Фйж,Trailer: Choose Love,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-26 14:50:52,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1985,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2728,""mediaOffsetMs"":36},{""eventType"":""stopped"",""sessionOffsetMs"":4266,""mediaOffsetMs"":36}]"
Фйж,Season 1 Teaser 1: Is She the Wolf?,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-26 14:49:21,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1631,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":70061,""mediaOffsetMs"":68211},{""eventType"":""stopped"",""sessionOffsetMs"":71808,""mediaOffsetMs"":68211}]"
Фйж,Season 1 Teaser 1: Is She the Wolf?,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-26 14:49:12,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2304,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":8926,""mediaOffsetMs"":6053},{""eventType"":""stopped"",""sessionOffsetMs"":9660,""mediaOffsetMs"":6053}]"
Фйж,Cut the Rope: Om Nom Stories (WT): Season 1_hook_02_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-26 14:48:59,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1725,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5069,""mediaOffsetMs"":2845},{""eventType"":""stopped"",""sessionOffsetMs"":6838,""mediaOffsetMs"":2845}]"
Фйж,Dogs Behaving Very Badly: Season 1_hook_04_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-26 14:48:48,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1079,""mediaOffsetMs"":0}]"
Фйж,Dogs Behaving Very Badly: Season 1_hook_04_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-26 14:48:43,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2088,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4580,""mediaOffsetMs"":2043},{""eventType"":""stopped"",""sessionOffsetMs"":6203,""mediaOffsetMs"":2043}]"
Фйж,Son of Bigfoot_hook_primary_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-26 14:48:33,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1883,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2243,""mediaOffsetMs"":43},{""eventType"":""stopped"",""sessionOffsetMs"":3755,""mediaOffsetMs"":43}]"
Фйж,The Two Faces of Nick (Thematic),Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-26 14:47:55,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2023,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2311,""mediaOffsetMs"":53},{""eventType"":""stopped"",""sessionOffsetMs"":3830,""mediaOffsetMs"":53}]"
Фйж,Season 2 Main Character Intro Clip: My Dad the Bounty Hunter,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-26 14:47:50,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2016,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4778,""mediaOffsetMs"":2358},{""eventType"":""stopped"",""sessionOffsetMs"":6467,""mediaOffsetMs"":2358}]"
Фйж,Total Drama: Island_hook_primary_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-26 14:47:47,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2039,""mediaOffsetMs"":0}]"
Фйж,"When I Fly Towards You: ""I Like It When You Frown and Call Me Coward""",Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-26 14:36:20,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":7000},{""eventType"":""playing"",""sessionOffsetMs"":1932,""mediaOffsetMs"":7000},{""eventType"":""paused"",""sessionOffsetMs"":6255,""mediaOffsetMs"":10968},{""eventType"":""reposition"",""sessionOffsetMs"":6255,""mediaOffsetMs"":75800},{""eventType"":""playing"",""sessionOffsetMs"":6683,""mediaOffsetMs"":75800},{""eventType"":""paused"",""sessionOffsetMs"":10310,""mediaOffsetMs"":78629},{""eventType"":""playing"",""sessionOffsetMs"":158815,""mediaOffsetMs"":78629},{""eventType"":""paused"",""sessionOffsetMs"":662987,""mediaOffsetMs"":581647},{""eventType"":""stopped"",""sessionOffsetMs"":665558,""mediaOffsetMs"":581647}]"
Фйж,"When I Fly Towards You: ""Lost Rainy Days, I Long to Be Soaked Once More""",Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-26 14:06:43,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":3720},{""eventType"":""playing"",""sessionOffsetMs"":6919,""mediaOffsetMs"":3720},{""eventType"":""paused"",""sessionOffsetMs"":9025,""mediaOffsetMs"":5539},{""eventType"":""reposition"",""sessionOffsetMs"":9025,""mediaOffsetMs"":79800},{""eventType"":""playing"",""sessionOffsetMs"":10317,""mediaOffsetMs"":79800},{""eventType"":""paused"",""sessionOffsetMs"":335211,""mediaOffsetMs"":403775},{""eventType"":""playing"",""sessionOffsetMs"":395260,""mediaOffsetMs"":403775},{""eventType"":""paused"",""sessionOffsetMs"":794087,""mediaOffsetMs"":802748},{""eventType"":""playing"",""sessionOffsetMs"":826617,""mediaOffsetMs"":802748},{""eventType"":""paused"",""sessionOffsetMs"":1781689,""mediaOffsetMs"":1757853},{""eventType"":""stopped"",""sessionOffsetMs"":1783093,""mediaOffsetMs"":1758381}]"
Фйж,Inciting Incident Clip: Komi Can't Communicate: Season 1,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-26 14:06:18,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2898,""mediaOffsetMs"":0}]"
Фйж,Spider-Man: Into the Spider-Verse,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-26 13:51:13,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":646687},{""eventType"":""playing"",""sessionOffsetMs"":2560,""mediaOffsetMs"":646687},{""eventType"":""paused"",""sessionOffsetMs"":903301,""mediaOffsetMs"":1545145},{""eventType"":""stopped"",""sessionOffsetMs"":905662,""mediaOffsetMs"":1545145}]"
Фйж,Spider-Man: Into the Spider-Verse_hook_01_16x9,Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-26 13:51:07,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2581,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6459,""mediaOffsetMs"":3255},{""eventType"":""stopped"",""sessionOffsetMs"":7719,""mediaOffsetMs"":3663}]"
Фйж,The Dragon Prince: Season 1 (Clip Main Character),Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-26 13:50:54,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1406194},{""eventType"":""stopped"",""sessionOffsetMs"":1671,""mediaOffsetMs"":1406194}]"
Фйж,"The Dragon Prince: Season 4: ""Breathtaking""",Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-26 13:29:24,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":61227},{""eventType"":""playing"",""sessionOffsetMs"":1850,""mediaOffsetMs"":61227},{""eventType"":""paused"",""sessionOffsetMs"":7333,""mediaOffsetMs"":65991},{""eventType"":""reposition"",""sessionOffsetMs"":7333,""mediaOffsetMs"":122872},{""eventType"":""playing"",""sessionOffsetMs"":8038,""mediaOffsetMs"":122872},{""eventType"":""paused"",""sessionOffsetMs"":226489,""mediaOffsetMs"":341376},{""eventType"":""reposition"",""sessionOffsetMs"":226489,""mediaOffsetMs"":331440},{""eventType"":""playing"",""sessionOffsetMs"":228276,""mediaOffsetMs"":340000},{""eventType"":""paused"",""sessionOffsetMs"":230005,""mediaOffsetMs"":342844},{""eventType"":""reposition"",""sessionOffsetMs"":230005,""mediaOffsetMs"":332907},{""eventType"":""paused"",""sessionOffsetMs"":230343,""mediaOffsetMs"":332907},{""eventType"":""reposition"",""sessionOffsetMs"":230942,""mediaOffsetMs"":330000},{""eventType"":""playing"",""sessionOffsetMs"":231901,""mediaOffsetMs"":327827},{""eventType"":""paused"",""sessionOffsetMs"":1100492,""mediaOffsetMs"":1195875},{""eventType"":""reposition"",""sessionOffsetMs"":1105135,""mediaOffsetMs"":1230000},{""eventType"":""playing"",""sessionOffsetMs"":1105585,""mediaOffsetMs"":1227601},{""eventType"":""paused"",""sessionOffsetMs"":1286844,""mediaOffsetMs"":1406194},{""eventType"":""stopped"",""sessionOffsetMs"":1289030,""mediaOffsetMs"":1408595}]"
Фйж,"The Dragon Prince: Season 4: ""Fallen Stars""",Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-26 13:14:07,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":79245},{""eventType"":""playing"",""sessionOffsetMs"":2173,""mediaOffsetMs"":79245},{""eventType"":""paused"",""sessionOffsetMs"":10399,""mediaOffsetMs"":87038},{""eventType"":""reposition"",""sessionOffsetMs"":10399,""mediaOffsetMs"":141307},{""eventType"":""playing"",""sessionOffsetMs"":10979,""mediaOffsetMs"":141307},{""eventType"":""paused"",""sessionOffsetMs"":50392,""mediaOffsetMs"":180382},{""eventType"":""reposition"",""sessionOffsetMs"":54862,""mediaOffsetMs"":250000},{""eventType"":""playing"",""sessionOffsetMs"":55275,""mediaOffsetMs"":247413},{""eventType"":""paused"",""sessionOffsetMs"":542412,""mediaOffsetMs"":734092},{""eventType"":""reposition"",""sessionOffsetMs"":550127,""mediaOffsetMs"":930000},{""eventType"":""playing"",""sessionOffsetMs"":550628,""mediaOffsetMs"":927885},{""eventType"":""paused"",""sessionOffsetMs"":589946,""mediaOffsetMs"":966979},{""eventType"":""reposition"",""sessionOffsetMs"":594649,""mediaOffsetMs"":1070000},{""eventType"":""playing"",""sessionOffsetMs"":595153,""mediaOffsetMs"":1067524},{""eventType"":""paused"",""sessionOffsetMs"":715116,""mediaOffsetMs"":1187099},{""eventType"":""reposition"",""sessionOffsetMs"":719626,""mediaOffsetMs"":1280000},{""eventType"":""playing"",""sessionOffsetMs"":720082,""mediaOffsetMs"":1278819},{""eventType"":""paused"",""sessionOffsetMs"":775860,""mediaOffsetMs"":1334226},{""eventType"":""reposition"",""sessionOffsetMs"":777126,""mediaOffsetMs"":1340000},{""eventType"":""playing"",""sessionOffsetMs"":777538,""mediaOffsetMs"":1339296},{""eventType"":""paused"",""sessionOffsetMs"":916951,""mediaOffsetMs"":1478158},{""eventType"":""stopped"",""sessionOffsetMs"":918338,""mediaOffsetMs"":1478641}]"
Фйж,"The Dragon Prince: Season 4: ""Rebirthday""",Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-26 12:53:50,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":15974},{""eventType"":""playing"",""sessionOffsetMs"":2092,""mediaOffsetMs"":15974},{""eventType"":""paused"",""sessionOffsetMs"":1118334,""mediaOffsetMs"":1131768},{""eventType"":""reposition"",""sessionOffsetMs"":1121966,""mediaOffsetMs"":1250000},{""eventType"":""playing"",""sessionOffsetMs"":1122495,""mediaOffsetMs"":1248580},{""eventType"":""paused"",""sessionOffsetMs"":1192298,""mediaOffsetMs"":1318290},{""eventType"":""reposition"",""sessionOffsetMs"":1197649,""mediaOffsetMs"":1650000},{""eventType"":""playing"",""sessionOffsetMs"":1199328,""mediaOffsetMs"":1647103},{""eventType"":""paused"",""sessionOffsetMs"":1200557,""mediaOffsetMs"":1648232},{""eventType"":""reposition"",""sessionOffsetMs"":1201487,""mediaOffsetMs"":1650000},{""eventType"":""playing"",""sessionOffsetMs"":1201876,""mediaOffsetMs"":1650000},{""eventType"":""stopped"",""sessionOffsetMs"":1213668,""mediaOffsetMs"":1657134}]"
Фйж,"The Dragon Prince: Season 3: ""The Final Battle""",Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-26 12:33:12,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":833541},{""eventType"":""playing"",""sessionOffsetMs"":3497,""mediaOffsetMs"":833541},{""eventType"":""paused"",""sessionOffsetMs"":17613,""mediaOffsetMs"":847108},{""eventType"":""reposition"",""sessionOffsetMs"":18543,""mediaOffsetMs"":850000},{""eventType"":""playing"",""sessionOffsetMs"":18938,""mediaOffsetMs"":849849},{""eventType"":""paused"",""sessionOffsetMs"":20765,""mediaOffsetMs"":851342},{""eventType"":""reposition"",""sessionOffsetMs"":22366,""mediaOffsetMs"":860000},{""eventType"":""playing"",""sessionOffsetMs"":22753,""mediaOffsetMs"":855437},{""eventType"":""paused"",""sessionOffsetMs"":24267,""mediaOffsetMs"":856470},{""eventType"":""reposition"",""sessionOffsetMs"":24929,""mediaOffsetMs"":860000},{""eventType"":""playing"",""sessionOffsetMs"":25319,""mediaOffsetMs"":860000},{""eventType"":""paused"",""sessionOffsetMs"":26307,""mediaOffsetMs"":856066},{""eventType"":""reposition"",""sessionOffsetMs"":27362,""mediaOffsetMs"":870000},{""eventType"":""playing"",""sessionOffsetMs"":27756,""mediaOffsetMs"":867116},{""eventType"":""paused"",""sessionOffsetMs"":164592,""mediaOffsetMs"":1003561},{""eventType"":""playing"",""sessionOffsetMs"":219615,""mediaOffsetMs"":1003561},{""eventType"":""paused"",""sessionOffsetMs"":444916,""mediaOffsetMs"":1228702},{""eventType"":""playing"",""sessionOffsetMs"":583147,""mediaOffsetMs"":1228702},{""eventType"":""paused"",""sessionOffsetMs"":1238525,""mediaOffsetMs"":1883843},{""eventType"":""stopped"",""sessionOffsetMs"":1240022,""mediaOffsetMs"":1884359}]"
Фйж,"The Dragon Prince: Season 3: ""The Final Battle""",Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-26 12:10:35,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":59476},{""eventType"":""playing"",""sessionOffsetMs"":1915,""mediaOffsetMs"":59476},{""eventType"":""paused"",""sessionOffsetMs"":10628,""mediaOffsetMs"":67840},{""eventType"":""reposition"",""sessionOffsetMs"":10628,""mediaOffsetMs"":95637},{""eventType"":""playing"",""sessionOffsetMs"":11100,""mediaOffsetMs"":95637},{""eventType"":""paused"",""sessionOffsetMs"":757229,""mediaOffsetMs"":841076},{""eventType"":""stopped"",""sessionOffsetMs"":1065552,""mediaOffsetMs"":841076}]"
Фйж,"The Dragon Prince: Season 3: ""Dragonguard""",Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-26 11:45:48,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":94511},{""eventType"":""playing"",""sessionOffsetMs"":1875,""mediaOffsetMs"":94511},{""eventType"":""paused"",""sessionOffsetMs"":10190,""mediaOffsetMs"":102473},{""eventType"":""reposition"",""sessionOffsetMs"":10190,""mediaOffsetMs"":130380},{""eventType"":""playing"",""sessionOffsetMs"":10834,""mediaOffsetMs"":130380},{""eventType"":""paused"",""sessionOffsetMs"":711421,""mediaOffsetMs"":830335},{""eventType"":""playing"",""sessionOffsetMs"":826459,""mediaOffsetMs"":830335},{""eventType"":""paused"",""sessionOffsetMs"":1487143,""mediaOffsetMs"":1491261},{""eventType"":""stopped"",""sessionOffsetMs"":1487611,""mediaOffsetMs"":1491663}]"
Фйж,"The Dragon Prince: Season 3: ""Hearts of Cinder""",Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-26 11:21:44,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":78369},{""eventType"":""playing"",""sessionOffsetMs"":1916,""mediaOffsetMs"":78369},{""eventType"":""paused"",""sessionOffsetMs"":499953,""mediaOffsetMs"":575411},{""eventType"":""playing"",""sessionOffsetMs"":549122,""mediaOffsetMs"":575411},{""eventType"":""paused"",""sessionOffsetMs"":1443898,""mediaOffsetMs"":1470501},{""eventType"":""stopped"",""sessionOffsetMs"":1444322,""mediaOffsetMs"":1471051}]"
Фйж,"The Dragon Prince: Season 3: ""Thunderfall""",Amazon Fire TV Stick 2020 + Streaming Stick,2023-08-26 10:53:53,GB,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4242,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":11541,""mediaOffsetMs"":6792},{""eventType"":""reposition"",""sessionOffsetMs"":11541,""mediaOffsetMs"":77118},{""eventType"":""playing"",""sessionOffsetMs"":12323,""mediaOffsetMs"":77118},{""eventType"":""paused"",""sessionOffsetMs"":16866,""mediaOffsetMs"":81666},{""eventType"":""reposition"",""sessionOffsetMs"":16866,""mediaOffsetMs"":113196},{""eventType"":""playing"",""sessionOffsetMs"":17430,""mediaOffsetMs"":113196},{""eventType"":""paused"",""sessionOffsetMs"":76793,""mediaOffsetMs"":172299},{""eventType"":""reposition"",""sessionOffsetMs"":87308,""mediaOffsetMs"":170000},{""eventType"":""playing"",""sessionOffsetMs"":87799,""mediaOffsetMs"":170000},{""eventType"":""paused"",""sessionOffsetMs"":111831,""mediaOffsetMs"":192738},{""eventType"":""playing"",""sessionOffsetMs"":309392,""mediaOffsetMs"":192738},{""eventType"":""paused"",""sessionOffsetMs"":438189,""mediaOffsetMs"":321611},{""eventType"":""playing"",""sessionOffsetMs"":465560,""mediaOffsetMs"":321611},{""eventType"":""paused"",""sessionOffsetMs"":1673590,""mediaOffsetMs"":1529016},{""eventType"":""stopped"",""sessionOffsetMs"":1674993,""mediaOffsetMs"":1529622}]"
Фйж,"The Dragon Prince: Season 3: ""Heroes and Masterminds""",Netflix Windows App - Cadmium Windows Mobile,2023-08-24 04:18:13,GB,[]
Фйж,"The Dragon Prince: Season 3: ""The Midnight Desert""",Netflix Windows App - Cadmium Windows Mobile,2023-08-24 03:55:14,GB,"[{""eventType"":""start"",""sessionOffsetMs"":94,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":23062,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":28532,""mediaOffsetMs"":5000},{""eventType"":""reposition"",""sessionOffsetMs"":28533,""mediaOffsetMs"":12000},{""eventType"":""playing"",""sessionOffsetMs"":28552,""mediaOffsetMs"":12000},{""eventType"":""playing"",""sessionOffsetMs"":28660,""mediaOffsetMs"":12000},{""eventType"":""paused"",""sessionOffsetMs"":33356,""mediaOffsetMs"":17000},{""eventType"":""reposition"",""sessionOffsetMs"":33357,""mediaOffsetMs"":80000},{""eventType"":""playing"",""sessionOffsetMs"":35371,""mediaOffsetMs"":80000},{""eventType"":""playing"",""sessionOffsetMs"":38844,""mediaOffsetMs"":80000},{""eventType"":""playing"",""sessionOffsetMs"":42849,""mediaOffsetMs"":84000},{""eventType"":""paused"",""sessionOffsetMs"":44487,""mediaOffsetMs"":86000},{""eventType"":""reposition"",""sessionOffsetMs"":44488,""mediaOffsetMs"":92000},{""eventType"":""playing"",""sessionOffsetMs"":44590,""mediaOffsetMs"":92000},{""eventType"":""paused"",""sessionOffsetMs"":44689,""mediaOffsetMs"":92000},{""eventType"":""reposition"",""sessionOffsetMs"":44690,""mediaOffsetMs"":100000},{""eventType"":""playing"",""sessionOffsetMs"":44770,""mediaOffsetMs"":100000},{""eventType"":""paused"",""sessionOffsetMs"":47429,""mediaOffsetMs"":103000},{""eventType"":""reposition"",""sessionOffsetMs"":47430,""mediaOffsetMs"":112000},{""eventType"":""playing"",""sessionOffsetMs"":47452,""mediaOffsetMs"":112000},{""eventType"":""playing"",""sessionOffsetMs"":47638,""mediaOffsetMs"":112000},{""eventType"":""paused"",""sessionOffsetMs"":48857,""mediaOffsetMs"":113000},{""eventType"":""reposition"",""sessionOffsetMs"":48858,""mediaOffsetMs"":116000},{""eventType"":""playing"",""sessionOffsetMs"":48889,""mediaOffsetMs"":116000},{""eventType"":""playing"",""sessionOffsetMs"":49102,""mediaOffsetMs"":116000},{""eventType"":""playing"",""sessionOffsetMs"":73135,""mediaOffsetMs"":140000},{""eventType"":""paused"",""sessionOffsetMs"":181702,""mediaOffsetMs"":249000},{""eventType"":""reposition"",""sessionOffsetMs"":181703,""mediaOffsetMs"":256000},{""eventType"":""playing"",""sessionOffsetMs"":181846,""mediaOffsetMs"":256000},{""eventType"":""playing"",""sessionOffsetMs"":205853,""mediaOffsetMs"":280000},{""eventType"":""playing"",""sessionOffsetMs"":286073,""mediaOffsetMs"":360000},{""eventType"":""paused"",""sessionOffsetMs"":326190,""mediaOffsetMs"":401000},{""eventType"":""playing"",""sessionOffsetMs"":329604,""mediaOffsetMs"":401000},{""eventType"":""playing"",""sessionOffsetMs"":437507,""mediaOffsetMs"":509000},{""eventType"":""playing"",""sessionOffsetMs"":473723,""mediaOffsetMs"":545000},{""eventType"":""playing"",""sessionOffsetMs"":497700,""mediaOffsetMs"":569000},{""eventType"":""playing"",""sessionOffsetMs"":513746,""mediaOffsetMs"":585000},{""eventType"":""playing"",""sessionOffsetMs"":770018,""mediaOffsetMs"":841000},{""eventType"":""playing"",""sessionOffsetMs"":786076,""mediaOffsetMs"":857000},{""eventType"":""playing"",""sessionOffsetMs"":793972,""mediaOffsetMs"":865000},{""eventType"":""playing"",""sessionOffsetMs"":818183,""mediaOffsetMs"":889000},{""eventType"":""playing"",""sessionOffsetMs"":878057,""mediaOffsetMs"":949000},{""eventType"":""playing"",""sessionOffsetMs"":894119,""mediaOffsetMs"":965000},{""eventType"":""playing"",""sessionOffsetMs"":914252,""mediaOffsetMs"":985000},{""eventType"":""playing"",""sessionOffsetMs"":942056,""mediaOffsetMs"":1013000},{""eventType"":""paused"",""sessionOffsetMs"":978666,""mediaOffsetMs"":1049000},{""eventType"":""playing"",""sessionOffsetMs"":980783,""mediaOffsetMs"":1050000},{""eventType"":""stopped"",""sessionOffsetMs"":1396065,""mediaOffsetMs"":1464000}]"
Фйж,"The Dragon Prince: Season 3: ""Ghost""",Netflix Windows App - Cadmium Windows Mobile,2023-08-24 03:32:00,GB,[]
